Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S199925533,Eastern Phoebe,Sayornis phoebe,17007,1,US-KY,Adair,L5140401,Holmes Bend Marina & Rec. Area,37.2218891,-85.2679123,2024-10-22,06:11 PM,eBird - Traveling Count,30,1,.805,,1
S180507274,Eastern Phoebe,Sayornis phoebe,17007,X,US-NY,Sullivan,L33113749,Twin Ponds Estate,41.598396,-75.0277329,2024-06-08,,eBird - Casual Observation,,0,,,1
S168673041,Say's Phoebe,Sayornis saya,17010,1,US-CA,Contra Costa,L1798091,Los Vaqueros Reservoir--Walnut Trail and Staging Area,37.8647934,-121.699764,2024-04-14,11:43 AM,eBird - Traveling Count,54,1,.623,,2
S272213941,Vermilion Flycatcher (obscurus Group),Pyrocephalus rubinus [obscurus Group],17036,1,PE-LIM,,L855862,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Costera y Playa Marvilla,-12.2243504,-76.9878852,2025-08-17,08:00 AM,eBird - Traveling Count,57,1,.64,,2
S272214703,Vermilion Flycatcher (obscurus Group),Pyrocephalus rubinus [obscurus Group],17036,1,PE-LIM,,L5827112,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Sur,-12.2186683,-76.984401,2025-08-18,11:20 AM,eBird - Traveling Count,40,1,.97,,2
S278079223,Vermilion Flycatcher (Austral),Pyrocephalus rubinus rubinus,17042,2,BO-B,,L981500,Rurrenabaque,-14.4345971,-67.5171232,2025-09-25,04:05 PM,eBird - Traveling Count,143,1,4.35,,3
S281770138,Austral Negrito,Lessonia rufa,17046,1,CL-AI,Cochrane,L21400929,PN Patagonia- Sendero Laguna Cisne,-47.1136789,-72.4822086,2025-10-25,10:43 AM,eBird - Traveling Count,45,1,16.09,,2
S281769934,Austral Negrito,Lessonia rufa,17046,2,CL-AI,Cochrane,L12559921,"PN Patagonia--Humedal km 3,3",-47.1115351,-72.5730196,2025-10-25,09:00 AM,eBird - Traveling Count,20,1,11.27,,2
S281769575,Austral Negrito,Lessonia rufa,17046,2,CL-AI,Coyhaique,L13018785,Intersección Ruta X-439 y Ruta X-439,-45.2331908,-71.3915119,2025-10-23,03:58 PM,eBird - Traveling Count,45,1,24.14,,2
S281769413,Austral Negrito,Lessonia rufa,17046,5,CL-AI,Coyhaique,L12894067,Río Ñirehuao--Laguna Ruta X-565,-45.3205549,-71.5496974,2025-10-23,03:36 PM,eBird - Traveling Count,20,1,16.09,,2
S279611704,Austral Negrito,Lessonia rufa,17046,2,CL-LL,Puerto Varas,L774720,Petrohué,-41.1360032,-72.4002457,2025-10-15,04:20 PM,eBird - Traveling Count,210,1,11.27,,2
S282101604,Austral Negrito,Lessonia rufa,17046,1,CL-AI,Río Ibáñez,L7267924,RN Cerro Castillo--Camino Neozelandés,-46.0860311,-72.2361803,2025-10-30,02:59 PM,eBird - Traveling Count,400,1,24.14,,2
S279853987,Andean Negrito,Lessonia oreas,17047,1,BO-P,,L2763701,Laguna Colorada,-22.1963885,-67.7774123,2025-10-04,02:01 PM,eBird - Stationary Count,45,1,,,2
S272219283,White-winged Black-Tyrant (White-winged),Knipolegus aterrimus aterrimus/anthracinus,17070,1,PE-CUS,,L5065776,Mirador de Condor,-13.5748892,-72.4810781,2025-09-06,08:15 AM,eBird - Traveling Count,150,1,5.63,,5
S281770138,Spectacled Tyrant,Hymenops perspicillatus,17076,3,CL-AI,Cochrane,L21400929,PN Patagonia- Sendero Laguna Cisne,-47.1136789,-72.4822086,2025-10-25,10:43 AM,eBird - Traveling Count,45,1,16.09,,2
S276087426,Drab Water Tyrant,Ochthornis littoralis,17079,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-22,09:55 AM,eBird - Traveling Count,138,1,28.97,,3
S276086273,Drab Water Tyrant,Ochthornis littoralis,17079,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-24,04:37 PM,eBird - Traveling Count,119,1,.8,,3
S276086196,Drab Water Tyrant,Ochthornis littoralis,17079,4,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-25,09:02 AM,eBird - Traveling Count,180,1,16.09,,3
S281769934,Ochre-naped Ground-Tyrant,Muscisaxicola flavinucha,17092,8,CL-AI,Cochrane,L12559921,"PN Patagonia--Humedal km 3,3",-47.1115351,-72.5730196,2025-10-25,09:00 AM,eBird - Traveling Count,20,1,11.27,,2
S271741426,Ochre-naped Ground-Tyrant,Muscisaxicola flavinucha,17092,X,PE-ANC,,L34587303,Laguna Jahuacocha,-10.2367433,-76.9576636,2025-08-29,08:00 AM,eBird - Traveling Count,600,1,12.87,,2
S279853987,Rufous-naped Ground-Tyrant,Muscisaxicola rufivertex,17095,1,BO-P,,L2763701,Laguna Colorada,-22.1963885,-67.7774123,2025-10-04,02:01 PM,eBird - Stationary Count,45,1,,,2
S281770138,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,17099,1,CL-AI,Cochrane,L21400929,PN Patagonia- Sendero Laguna Cisne,-47.1136789,-72.4822086,2025-10-25,10:43 AM,eBird - Traveling Count,45,1,16.09,,2
S281770138,White-browed Ground-Tyrant,Muscisaxicola albilora,17102,1,CL-AI,Cochrane,L21400929,PN Patagonia- Sendero Laguna Cisne,-47.1136789,-72.4822086,2025-10-25,10:43 AM,eBird - Traveling Count,45,1,16.09,,2
S271741426,Rufous-webbed Bush-Tyrant,Cnemarchus rufipennis,17113,X,PE-ANC,,L34587303,Laguna Jahuacocha,-10.2367433,-76.9576636,2025-08-29,08:00 AM,eBird - Traveling Count,600,1,12.87,,2
S281770138,Fire-eyed Diucon,Pyrope pyrope,17116,1,CL-AI,Cochrane,L21400929,PN Patagonia- Sendero Laguna Cisne,-47.1136789,-72.4822086,2025-10-25,10:43 AM,eBird - Traveling Count,45,1,16.09,,2
S281770301,Fire-eyed Diucon,Pyrope pyrope,17116,3,CL-AI,Cochrane,L4816502,PN Patagonia--Valle Chacabuco,-47.1173873,-72.4862856,2025-10-25,03:16 PM,eBird - Casual Observation,,0,,,2
S279611704,Fire-eyed Diucon,Pyrope pyrope,17116,1,CL-LL,Puerto Varas,L774720,Petrohué,-41.1360032,-72.4002457,2025-10-15,04:20 PM,eBird - Traveling Count,210,1,11.27,,2
S281769123,Fire-eyed Diucon,Pyrope pyrope,17116,1,CL-LL,Quellón,L11075915,Candelaria,-43.0682351,-73.5499843,2025-10-20,03:56 PM,eBird - Traveling Count,20,1,1.61,,2
S272239868,Streak-throated Bush-Tyrant,Myiotheretes striaticollis,17148,1,PE-CUS,,L4218065,Parque Arqueológico Tipón,-13.567487,-71.7831123,2025-09-08,09:57 AM,eBird - Casual Observation,,0,,,4
S272834215,Maroon-belted Chat-Tyrant,Ochthoeca thoracica,17191,1,PE-CUS,,L599443,Carretera a Manú--Túneles Pillahuata (2200-2500m),-13.1577714,-71.5976,2025-09-10,01:32 PM,eBird - Stationary Count,15,1,,,4
S273000548,Maroon-belted Chat-Tyrant,Ochthoeca thoracica,17191,1,PE-CUS,,L599443,Carretera a Manú--Túneles Pillahuata (2200-2500m),-13.1577714,-71.5976,2025-09-12,01:09 PM,eBird - Stationary Count,15,1,,,2
S272216219,Rufous-breasted Chat-Tyrant,Ochthoeca rufipectoralis,17194,3,PE-CUS,,L14198799,ACP Abra Málaga--Quebrada,-13.1218922,-72.3251874,2025-09-03,10:18 AM,eBird - Stationary Count,5,1,,,5
S273000928,Rufous-breasted Chat-Tyrant,Ochthoeca rufipectoralis,17194,1,PE-CUS,,L5116171,Wayqecha Cloud Forest Biological Station--Perdiz Trail,-13.179515,-71.581898,2025-09-12,02:43 PM,eBird - Stationary Count,15,1,,,4
S272219283,White-browed Chat-Tyrant,Ochthoeca leucophrys,17212,1,PE-CUS,,L5065776,Mirador de Condor,-13.5748892,-72.4810781,2025-09-06,08:15 AM,eBird - Traveling Count,150,1,5.63,,5
S272834081,White-browed Chat-Tyrant,Ochthoeca leucophrys,17212,1,PE-CUS,,L4457881,Puente Huambutio,-13.5803461,-71.7132139,2025-09-10,07:47 AM,eBird - Stationary Count,20,1,,,4
S273000159,Long-tailed Tyrant,Colonia colonus,17220,1,PE-CUS,,L8486801,Bambu Lodge,-13.0066169,-71.4322591,2025-09-12,08:13 AM,eBird - Stationary Count,40,1,,,4
S273000021,Long-tailed Tyrant,Colonia colonus,17220,2,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-12,06:13 AM,eBird - Traveling Count,30,1,3.22,,4
S272835023,Large-headed Flatbill,Ramphotrigon megacephalum,17227,1,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-11,08:52 AM,eBird - Traveling Count,220,1,1.13,,3
S276086344,Rufous-tailed Flatbill,Ramphotrigon ruficauda,17232,2,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-23,10:03 AM,eBird - Traveling Count,254,1,3.22,,3
S276086239,White-rumped Sirystes,Sirystes albocinereus,17263,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-24,08:49 AM,eBird - Traveling Count,217,1,2.09,,3
S276086023,White-rumped Sirystes,Sirystes albocinereus,17263,2,BO-L,,L8352087,San Jose de Uchupiamonas,-14.2132894,-68.0557751,2025-09-27,07:25 AM,eBird - Traveling Count,140,1,3.22,,5
S276086344,Grayish Mourner,Rhytipterna simplex,17274,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-23,10:03 AM,eBird - Traveling Count,254,1,3.22,,3
S276083329,Grayish Mourner,Rhytipterna simplex,17274,1,BO-L,,L3971196,Sadiri Lodge,-14.1624188,-67.9088026,2025-09-27,04:13 PM,eBird - Traveling Count,116,1,.8,,4
S272835023,Dusky-capped Flycatcher (nigriceps/atriceps),Myiarchus tuberculifer nigriceps/atriceps,17298,1,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-11,08:52 AM,eBird - Traveling Count,220,1,1.13,,3
S272834331,Short-crested Flycatcher,Myiarchus ferox,17312,1,PE-CUS,,L1004828,Carretera a Manú--Rocotal Medio (2000-2200m),-13.11568,-71.57091,2025-09-10,02:50 PM,eBird - Stationary Count,25,1,,,4
S276085966,Short-crested Flycatcher,Myiarchus ferox,17312,1,BO-L,,L28375759,"Senda Verde Rewilding, San Buenaventura",-14.3181755,-67.7101758,2025-09-28,07:20 AM,eBird - Traveling Count,180,1,96.56,,5
S171141062,Great Crested Flycatcher,Myiarchus crinitus,17334,1,US-FL,Palm Beach,L127414,John D. MacArthur Beach SP,26.8244216,-80.0442556,2024-04-30,10:41 AM,eBird - Traveling Count,37,1,1.4,,2
S278079223,Brown-crested Flycatcher,Myiarchus tyrannulus,17335,1,BO-B,,L981500,Rurrenabaque,-14.4345971,-67.5171232,2025-09-25,04:05 PM,eBird - Traveling Count,143,1,4.35,,3
S135308809,Grenada Flycatcher,Myiarchus nugator,17346,X,GD-10,,L23886992,Carriacou,12.457065,-61.483894,2023-04-28,,eBird - Casual Observation,,0,,,1
S278079223,Cattle Tyrant,Machetornis rixosa,17361,1,BO-B,,L981500,Rurrenabaque,-14.4345971,-67.5171232,2025-09-25,04:05 PM,eBird - Traveling Count,143,1,4.35,,3
S276085966,Cattle Tyrant,Machetornis rixosa,17361,2,BO-L,,L28375759,"Senda Verde Rewilding, San Buenaventura",-14.3181755,-67.7101758,2025-09-28,07:20 AM,eBird - Traveling Count,180,1,96.56,,5
S276085966,Lesser Kiskadee,Philohydor lictor,17365,1,BO-L,,L28375759,"Senda Verde Rewilding, San Buenaventura",-14.3181755,-67.7101758,2025-09-28,07:20 AM,eBird - Traveling Count,180,1,96.56,,5
S272835404,Great Kiskadee,Pitangus sulphuratus,17368,2,PE-CUS,,L11113747,Jardín de Colibries y Mirador Pico de Hoz,-12.8988068,-71.396582,2025-09-11,02:26 PM,eBird - Traveling Count,140,1,.8,,3
S278079223,Great Kiskadee,Pitangus sulphuratus,17368,1,BO-B,,L981500,Rurrenabaque,-14.4345971,-67.5171232,2025-09-25,04:05 PM,eBird - Traveling Count,143,1,4.35,,3
S273000108,Boat-billed Flycatcher (South American),Megarynchus pitangua pitangua,17385,1,PE-CUS,,L1004836,Carretera a Manú--Patria (600-900m),-12.97113,-71.42432,2025-09-12,07:49 AM,eBird - Traveling Count,40,1,9.66,,4
S276086413,Rusty-margined Flycatcher,Myiozetetes cayanensis,17387,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-23,04:05 PM,eBird - Traveling Count,168,1,.97,,3
S276085966,Rusty-margined Flycatcher,Myiozetetes cayanensis,17387,1,BO-L,,L28375759,"Senda Verde Rewilding, San Buenaventura",-14.3181755,-67.7101758,2025-09-28,07:20 AM,eBird - Traveling Count,180,1,96.56,,5
S276086413,Social Flycatcher,Myiozetetes similis,17392,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-23,04:05 PM,eBird - Traveling Count,168,1,.97,,3
S278079223,Social Flycatcher,Myiozetetes similis,17392,1,BO-B,,L981500,Rurrenabaque,-14.4345971,-67.5171232,2025-09-25,04:05 PM,eBird - Traveling Count,143,1,4.35,,3
S283581354,Social Flycatcher (Vermilion-crowned),Myiozetetes similis [texensis Group],17393,1,MX-ROO,Benito Juárez,L18036114,The Fives Oceanfront - Puerto Morelos,20.857232,-86.872063,2025-11-08,05:07 PM,eBird - Traveling Count,120,1,2.41,,2,,,Also walking into town
S272834660,Gray-capped Flycatcher,Myiozetetes granadensis,17403,1,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-11,05:43 AM,eBird - Traveling Count,128,1,.97,,3
S273000021,Gray-capped Flycatcher,Myiozetetes granadensis,17403,1,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-12,06:13 AM,eBird - Traveling Count,30,1,3.22,,4
S272834490,Lemon-browed Flycatcher,Conopias cinchoneti,17420,2,PE-CUS,,L599445,Cock-of-the-Rock Lodge & Manu Paradise Lodge,-13.0558486,-71.5452057,2025-09-10,05:00 PM,eBird - Stationary Count,5,1,,,4
S273000159,Streaked Flycatcher (Southern),Myiodynastes maculatus solitarius,17437,1,PE-CUS,,L8486801,Bambu Lodge,-13.0066169,-71.4322591,2025-09-12,08:13 AM,eBird - Stationary Count,40,1,,,4
S276086239,Streaked Flycatcher (Southern),Myiodynastes maculatus solitarius,17437,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-24,08:49 AM,eBird - Traveling Count,217,1,2.09,,3
S276086069,Streaked Flycatcher (Southern),Myiodynastes maculatus solitarius,17437,1,BO-L,,L3971196,Sadiri Lodge,-14.1624188,-67.9088026,2025-09-26,03:49 PM,eBird - Traveling Count,162,1,2.25,,5
S276086023,Streaked Flycatcher (Southern),Myiodynastes maculatus solitarius,17437,1,BO-L,,L8352087,San Jose de Uchupiamonas,-14.2132894,-68.0557751,2025-09-27,07:25 AM,eBird - Traveling Count,140,1,3.22,,5
S276086023,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,17438,1,BO-L,,L8352087,San Jose de Uchupiamonas,-14.2132894,-68.0557751,2025-09-27,07:25 AM,eBird - Traveling Count,140,1,3.22,,5
S276086023,Piratic Flycatcher,Legatus leucophaius,17440,1,BO-L,,L8352087,San Jose de Uchupiamonas,-14.2132894,-68.0557751,2025-09-27,07:25 AM,eBird - Traveling Count,140,1,3.22,,5
S272834660,Crowned Slaty Flycatcher,Empidonomus aurantioatrocristatus,17446,1,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-11,05:43 AM,eBird - Traveling Count,128,1,.97,,3
S276086023,Sulphury Flycatcher,Tyrannopsis sulphurea,17449,1,BO-L,,L8352087,San Jose de Uchupiamonas,-14.2132894,-68.0557751,2025-09-27,07:25 AM,eBird - Traveling Count,140,1,3.22,,5
S151130157,Tropical Kingbird,Tyrannus melancholicus,17452,2,US-CA,Marin,L391136,Pt. Reyes--Drakes Beach (DO NOT INCLUDE Horseshoe Pond or beach/estero beyond Horseshoe Pond),38.0271821,-122.9615507,2023-09-29,08:30 AM,eBird - Traveling Count,60,1,.2,,10,,"Yellow belly, light head, brown tail"
S272834609,Tropical Kingbird,Tyrannus melancholicus,17452,1,PE-CUS,,L1004835,Carretera a Manú--Thousand-meter Bridge a Chontachacra (900-1100m),-13.02416,-71.49326,2025-09-10,05:31 PM,eBird - Stationary Count,5,1,,,4
S276087426,Tropical Kingbird,Tyrannus melancholicus,17452,1,BO-L,,L10094773,Madidi Jungle Ecolodge,-14.553154,-67.696909,2025-09-22,09:55 AM,eBird - Traveling Count,138,1,28.97,,3
S268113949,Tropical Kingbird,Tyrannus melancholicus,17452,1,PE-LIM,,L1280581,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Génesis,-12.2110124,-76.987896,2025-08-18,10:40 AM,eBird - Traveling Count,50,1,.8,,3
S272834660,Tropical Kingbird,Tyrannus melancholicus,17452,3,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-11,05:43 AM,eBird - Traveling Count,128,1,.97,,3
S272835023,Tropical Kingbird,Tyrannus melancholicus,17452,5,PE-CUS,,L4575582,Reserva Ecologica Guadalupe,-12.9146236,-71.4681924,2025-09-11,08:52 AM,eBird - Traveling Count,220,1,1.13,,3
S278079223,Tropical Kingbird,Tyrannus melancholicus,17452,1,BO-B,,L981500,Rurrenabaque,-14.4345971,-67.5171232,2025-09-25,04:05 PM,eBird - Traveling Count,143,1,4.35,,3
S283528798,Tropical/Couch's Kingbird,Tyrannus melancholicus/couchii,17460,1,MX-ROO,Benito Juárez,L18036114,The Fives Oceanfront - Puerto Morelos,20.857232,-86.872063,2025-11-08,10:22 AM,eBird - Traveling Count,180,1,2.41,,2,,,And walking into town
S177723623,Western Kingbird,Tyrannus verticalis,17467,1,US-CA,Alameda,L302253,Sunol Regional Wilderness,37.5243214,-121.8211288,2024-05-27,03:00 PM,eBird - Traveling Count,150,1,8.047,,2
S172057555,Western Kingbird,Tyrannus verticalis,17467,1,US-CA,San Mateo,L247966,Coyote Point County Park,37.5887536,-122.3221739,2024-05-04,05:34 PM,eBird - Stationary Count,30,1,,,1
S193639941,Eastern Kingbird,Tyrannus tyrannus,17472,2,US-SD,Turner,L36275508,284th Wetlands,43.2707298,-97.3943209,2024-09-01,07:41 PM,eBird - Traveling Count,60,1,1.609,,1
S192749270,Eastern Kingbird,Tyrannus tyrannus,17472,1,US-SD,Turner,L21849878,Freeman,43.2656898,-97.3567963,2024-08-23,06:53 PM,eBird - Traveling Count,60,1,4.828,,1
S247112448,Eastern Kingbird,Tyrannus tyrannus,17472,3,US-SD,Turner,L21849878,Freeman,43.2656898,-97.3567963,2025-06-04,07:20 PM,eBird - Traveling Count,130,1,4.828,,1
S249386589,Eastern Kingbird,Tyrannus tyrannus,17472,1,US-SD,Turner,L21849878,Freeman,43.2656898,-97.3567963,2025-06-10,08:15 PM,eBird - Traveling Count,65,1,3.219,,1
S249705089,Eastern Kingbird,Tyrannus tyrannus,17472,1,US-SD,Turner,L21849878,Freeman,43.2656898,-97.3567963,2025-06-12,07:07 PM,eBird - Traveling Count,75,1,3.541,,1
S250037266,Eastern Kingbird,Tyrannus tyrannus,17472,3,US-SD,Turner,L21849878,Freeman,43.2656898,-97.3567963,2025-06-13,07:59 PM,eBird - Traveling Count,60,1,3.219,,1
S191682085,Eastern Kingbird,Tyrannus tyrannus,17472,X,US-SD,Turner,L28312837,Gulches,43.2677669,-97.3538208,2024-08-13,,eBird - Casual Observation,,0,,,1
S251260093,Eastern Kingbird,Tyrannus tyrannus,17472,1,US-SD,Turner,L28312837,Gulches,43.2677669,-97.3538208,2025-06-16,07:29 PM,eBird - Traveling Count,90,1,4.828,,1
S191339448,Eastern Kingbird,Tyrannus tyrannus,17472,X,US-SD,Turner,L35743187,Salem Mennonite Church,43.3124453,-97.3394131,2024-08-13,,eBird - Casual Observation,,0,,,1
S135591476,Gray Kingbird,Tyrannus dominicensis,17474,5,GD-06,,L23939956,Belmont Estate,12.1756283,-61.6271418,2023-04-30,09:15 AM,eBird - Traveling Count,30,1,.805,,3
S135031315,Gray Kingbird,Tyrannus dominicensis,17474,X,GD-03,,L23835722,Grand Anse,12.0205402,-61.7640457,2023-04-26,,eBird - Casual Observation,,0,,,1
S135477060,Gray Kingbird,Tyrannus dominicensis,17474,X,GD-06,,L23920606,"Levara, Grenada",12.2223676,-61.6087844,2023-04-29,,eBird - Casual Observation,,0,,,1
S223294886,Mimic Honeyeater,Meliphaga analoga,17770,1,ID-IJ,Papua Barat,L15991368,Kri,-.5603733,130.6766383,2025-04-04,12:00 PM,eBird - Stationary Count,180,1,,,2
S226880042,Varied Honeyeater,Gavicalis versicolor,17873,3,ID-IJ,Papua Barat,L35497372,Marwes Homestay,-.7996889,130.5773285,2025-04-15,06:03 AM,eBird - Traveling Count,270,1,8.047,,2
S222391084,Sulawesi Myzomela,Myzomela chloroptera,17988,2,ID-SL,Sulawesi Utara,L27788421,Gardenia Country Inn,1.3482542,124.8359728,2025-04-01,02:34 PM,eBird - Stationary Count,120,1,,,2
S222391022,Sulawesi Myzomela,Myzomela chloroptera,17988,1,ID-SL,Sulawesi Utara,L4947751,"Gunung Mahawu (roadsides 1,000-1,300m)",1.3475949,124.8702407,2025-04-02,05:54 AM,eBird - Traveling Count,360,1,8.047,,3
S223294832,Helmeted Friarbird (New Guinea),Philemon buceroides novaeguineae,18195,3,ID-IJ,Papua Barat,L10054987,Corepen Homestay,-.4998877,130.6659901,2025-04-06,06:30 AM,eBird - Traveling Count,135,1,12.875,,2
S226880042,Helmeted Friarbird (New Guinea),Philemon buceroides novaeguineae,18195,1,ID-IJ,Papua Barat,L35497372,Marwes Homestay,-.7996889,130.5773285,2025-04-15,06:03 AM,eBird - Traveling Count,270,1,8.047,,2
S204584620,Small Minivet,Pericrocotus cinnamomeus,18577,1,KH-13,,L38452596,Koh Ker--Banteay Pi Choan Temple,13.7761097,104.5520175,2024-12-06,10:55 AM,eBird - Traveling Count,40,1,.483,,3
S204573892,Small Minivet,Pericrocotus cinnamomeus,18577,1,KH-13,,L38450201,Prasat Pram,13.6123464,104.4312662,2024-12-06,07:17 AM,eBird - Traveling Count,45,1,.805,,1
S237607765,Gray-chinned Minivet (Gray-chinned),Pericrocotus solaris [solaris Group],18588,2,TW-CYQ,,L7177650,嘉義--林務局奮起湖工作站(Chiayi--Forestry Bureau Fenqihu Station),23.4942691,120.6997967,2025-05-13,06:53 AM,eBird - Traveling Count,90,1,4.828,,2
S212952132,Gray-chinned Minivet (Gray-throated),Pericrocotus solaris montanus/cinereigula,18595,2,MY-06,,L2521949,Bukit Fraser--Telekom Loop,3.7148076,101.7476463,2025-02-12,09:47 AM,eBird - Traveling Count,120,1,4.828,,2
S218356401,Gray-chinned Minivet (Gray-throated),Pericrocotus solaris montanus/cinereigula,18595,2,MY-12,,L4326653,Kinabalu Park--Power Station Road,6.0209452,116.5416786,2025-03-14,07:12 AM,eBird - Traveling Count,130,1,5.633,,2
S209577929,Long-tailed Minivet,Pericrocotus ethologus,18605,2,TH-50,,L22453584,Doi Inthanon NP--Orchid Conservation Project,18.5850332,98.5132002,2025-01-17,10:00 AM,eBird - Traveling Count,45,1,.805,,3
S204584620,Scarlet Minivet,Pericrocotus speciosus,18614,6,KH-13,,L38452596,Koh Ker--Banteay Pi Choan Temple,13.7761097,104.5520175,2024-12-06,10:55 AM,eBird - Traveling Count,40,1,.483,,3
S209577946,Scarlet Minivet (Scarlet),Pericrocotus speciosus [speciosus Group],18615,1,TH-50,,L22453584,Doi Inthanon NP--Orchid Conservation Project,18.5850332,98.5132002,2025-01-17,11:00 AM,eBird - Stationary Count,10,1,,,3
S242297179,Scarlet Minivet (Scarlet),Pericrocotus speciosus [speciosus Group],18615,1,VN-24,,L8644217,Phong Nha-Ke Bang NP--Botanic Garden (garden grounds only),17.5515439,106.3037141,2025-05-03,07:35 AM,eBird - Traveling Count,100,1,2.414,,2
S241812769,Ashy Minivet,Pericrocotus divaricatus,18638,4,JP-20,Nagano,L2903436,長野市--戸隠森林植物園 (Nagano--Togakushi Forest Park),36.7566386,138.0716966,2025-05-24,08:08 AM,eBird - Traveling Count,180,1,6.437,,2
S218192487,Ashy Minivet,Pericrocotus divaricatus,18638,1,TH-81,,L5554612,Krabi provincial town--Maritime Park & Spa Resort,8.0819832,98.9184737,2025-03-03,08:52 AM,eBird - Traveling Count,66,1,2.076,,2
S204573892,Brown-rumped Minivet,Pericrocotus cantonensis,18640,2,KH-13,,L38450201,Prasat Pram,13.6123464,104.4312662,2024-12-06,07:17 AM,eBird - Traveling Count,45,1,.805,,1
S212952107,minivet sp.,Pericrocotus sp.,18646,1,MY-06,,L3437622,Bukit Fraser--Jalan Lady Guillemard,3.713773,101.7418903,2025-02-12,09:10 AM,eBird - Traveling Count,90,1,3.219,,2
S212729073,minivet sp.,Pericrocotus sp.,18646,1,MY-06,,L4706561,Bukit Fraser--Mager Trail,3.7120259,101.7343441,2025-02-10,04:30 PM,eBird - Traveling Count,120,1,2.092,,2
S212854410,Malayan Cuckooshrike,Coracina larutensis,18731,1,MY-06,,L4688873,Bukit Fraser--Jalan Lady Maxwell,3.717885,101.7397598,2025-02-11,09:05 AM,eBird - Traveling Count,207,1,5.955,,2
S218356412,Sunda Cuckooshrike,Coracina larvata,18752,1,MY-12,,L923936,Kinabalu Park--HQ area (between entrance and Timpohon Gate),6.009504,116.5410769,2025-03-14,09:27 AM,eBird - Traveling Count,30,1,1.127,,2
S221424410,White-rumped Triller,Lalage leucopygialis,18834,2,ID-SL,Sulawesi Utara,L1295260,Tangkoko Batuangas NR--overlook,1.5203437,125.1373672,2025-03-29,05:58 AM,eBird - Traveling Count,110,1,.805,,3
S218192763,Pied Triller,Lalage nigra,18835,1,MY-13,,L1248549,Bako NP,1.7160768,110.4447842,2025-03-08,04:21 PM,eBird - Traveling Count,120,1,3.219,,2
S218192540,Pied Triller,Lalage nigra,18835,1,MY-13,,L2109254,Kuching--Taman Perpaduan/Reservoir Park,1.5528947,110.3464866,2025-03-08,09:19 AM,eBird - Traveling Count,60,1,2.092,,2
S209229339,Black-winged Cuckooshrike,Lalage melaschistos,18842,1,TH-50,,L10229682,Chiang Dao--Nunienoi Wetland (restricted access),19.3667,98.9667,2025-01-13,08:14 AM,eBird - Traveling Count,120,1,2.414,,2
S209578079,Black-winged Cuckooshrike,Lalage melaschistos,18842,1,TH-50,,L971578,Doi Inthanon NP--Mae Ouam (Km 34.5),18.5074184,98.5045195,2025-01-17,12:47 PM,eBird - Traveling Count,100,1,2.414,,3
S209577913,Black-winged Cuckooshrike,Lalage melaschistos,18842,1,TH-50,,L22453584,Doi Inthanon NP--Orchid Conservation Project,18.5850332,98.5132002,2025-01-17,08:28 AM,eBird - Traveling Count,90,1,1.207,,3
S221424410,Sulawesi Cicadabird,Edolisoma morio,18920,1,ID-SL,Sulawesi Utara,L1295260,Tangkoko Batuangas NR--overlook,1.5203437,125.1373672,2025-03-29,05:58 AM,eBird - Traveling Count,110,1,.805,,3
S223294832,Sahul Cicadabird,Edolisoma tenuirostre,18940,1,ID-IJ,Papua Barat,L10054987,Corepen Homestay,-.4998877,130.6659901,2025-04-06,06:30 AM,eBird - Traveling Count,135,1,12.875,,2
